A_0	A_1	A_2	A_3	R_0	R_1	R_2	R_3	R_4	R_5	R_6	R_7	R_8	R_9	R_10	R_11	R_12	R_13	R_14	R_15	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0	#	#	1	#	1	#	1	#	0	#	1	1	#	1	0	1	#	#	1	0.2373046875
1	#	0	1	#	0	0	1	0	#	#	1	0	#	0	0	1	#	#	0	0	1.0
0	#	1	0	#	#	#	1	1	0	0	#	#	#	#	#	#	0	#	#	0	0.28462802079628785
#	#	#	#	#	#	#	#	0	#	1	1	0	#	0	0	#	#	1	0	0	0.2373046875
#	0	0	0	#	#	0	#	#	0	1	1	0	#	#	0	#	#	1	1	0	1.0
#	1	#	0	#	#	#	#	#	0	#	#	1	#	#	#	#	#	0	1	0	0.08825375108068294
#	1	#	#	0	0	1	0	0	#	1	0	#	1	#	#	#	0	0	#	0	0.03125
#	0	#	0	#	1	0	#	0	#	#	#	1	0	#	0	#	#	#	1	0	0.03125
#	#	#	#	0	#	0	#	0	1	#	1	0	#	1	#	#	#	#	#	1	0.03125
#	0	1	#	#	#	#	0	#	#	1	#	0	#	#	0	#	#	1	0	0	1.0
#	#	#	0	0	#	0	#	#	1	#	#	#	#	0	#	#	#	#	#	0	0.3137972914145376
#	#	#	0	1	#	#	#	0	#	#	#	1	#	#	#	#	#	#	#	1	0.11212834809011897
1	0	#	#	#	#	#	#	#	#	#	#	#	0	#	#	#	0	#	#	0	0.1043582467665522
0	1	1	#	#	#	#	#	0	#	1	#	#	#	1	#	0	#	#	#	0	0.007415771484375
#	1	0	0	#	#	1	1	#	#	#	1	#	#	1	1	#	#	#	#	1	0.095367431640625
#	1	1	0	#	1	#	0	#	0	#	#	#	#	#	1	#	1	#	#	0	0.07775999999999998
0	#	#	#	#	1	0	0	#	0	#	#	#	1	#	#	#	#	#	#	0	0.2084017036410597
#	#	0	0	1	#	0	#	#	#	1	1	0	0	1	1	#	0	1	#	0	1.0
#	0	1	#	1	#	1	0	#	#	1	#	#	#	#	0	#	#	1	#	0	0.28462802079628785
1	#	#	1	#	#	0	#	0	#	0	#	#	1	#	0	#	#	0	#	1	0.0
#	#	1	#	0	#	#	#	#	#	1	#	#	0	1	#	0	#	#	0	0	0.07775999999999998
#	0	#	0	#	0	#	0	#	#	#	#	#	0	#	#	#	#	0	#	1	0.07204491900081343
#	#	#	1	#	#	#	0	0	#	#	#	#	1	#	1	1	1	#	#	0	3.0517578125e-05
0	1	1	#	0	0	#	#	#	#	#	1	0	0	1	#	0	1	1	0	1	1.0
#	#	#	#	1	1	#	#	0	#	#	#	0	#	1	#	0	#	1	#	1	0.010240000000000003
#	1	#	#	#	#	#	#	0	0	1	#	#	#	#	#	0	#	0	#	0	0.13168724279835387
1	1	0	#	1	#	#	0	#	#	#	0	#	#	#	0	#	#	#	#	1	0.07775999999999998
#	0	#	0	1	0	#	0	#	#	#	#	#	0	#	#	#	#	0	#	1	0.16806999999999994
#	#	#	#	1	1	#	#	#	#	#	#	#	#	#	#	#	#	1	1	1	0.14082878195139625
1	0	0	0	#	0	#	#	#	0	0	1	#	#	#	1	0	#	1	1	0	0.013168724279835387
1	#	#	#	#	0	#	#	#	#	1	1	0	#	#	#	0	#	0	0	0	0.03125
#	1	0	#	#	#	1	#	0	#	1	#	#	#	1	#	0	0	#	#	0	0.13168724279835387
0	0	#	1	0	#	#	#	#	#	#	0	0	1	0	0	#	1	#	#	0	1.0
#	#	#	#	#	#	1	#	0	0	#	#	0	#	0	0	#	#	#	#	0	0.08825375108068294
#	#	#	#	#	0	#	#	0	#	1	#	0	#	0	#	#	#	#	#	0	0.3882095537407485
0	#	#	1	#	1	#	0	1	#	1	#	#	#	#	0	#	0	0	#	0	0.03125
#	#	#	#	1	#	#	#	1	#	#	#	#	#	#	#	#	#	#	1	1	0.08059765925142284
0	#	#	#	#	#	1	#	0	0	#	1	#	0	1	#	0	#	#	#	0	0.1
0	0	1	#	#	1	#	1	#	#	1	#	#	#	0	#	#	0	#	#	1	1.0
#	#	#	#	#	0	1	0	#	#	#	#	1	#	#	0	#	1	#	#	1	0.15359020233154297
0	0	1	#	#	#	0	#	0	#	#	#	0	#	1	#	#	#	#	#	1	0.001903968584518355
#	#	1	0	#	#	#	#	1	0	0	#	#	#	#	#	#	0	1	#	0	0.1590361251087416
0	#	0	1	#	1	#	#	#	#	1	1	0	#	#	#	1	0	#	1	1	1.0
#	1	#	#	#	#	#	#	1	0	#	0	#	0	#	#	#	#	0	#	0	0.023847592523562257
0	#	#	1	1	1	#	#	#	#	#	#	#	#	#	#	1	0	1	#	1	0.095367431640625
0	0	1	#	1	1	#	1	#	#	1	#	#	#	0	#	#	#	#	1	1	1.0
0	#	1	#	#	#	#	1	1	#	0	#	#	#	#	#	#	0	#	0	0	0.28462802079628785
1	#	#	#	#	#	1	#	#	1	#	#	#	#	#	0	#	#	0	#	0	0.07431984303981963
#	1	#	#	#	#	1	#	#	#	0	0	#	#	0	1	#	#	#	#	0	0.17525145137855438
1	0	1	#	#	#	#	#	0	1	#	1	#	#	0	#	#	#	0	1	0	0.1
#	#	#	#	#	#	1	#	#	1	0	1	#	0	#	1	1	1	#	#	0	0.0
#	1	#	#	#	#	#	0	0	0	1	#	#	#	#	#	#	#	0	#	0	0.06754356352880661
#	1	#	#	#	#	#	#	#	#	1	0	0	0	#	#	0	#	0	#	0	0.02094302882090425
0	0	0	1	1	#	1	#	1	#	#	#	#	#	1	#	#	#	#	0	1	0.0
#	1	#	#	#	#	#	#	0	1	#	#	1	#	#	#	0	1	0	#	0	1.0
#	0	#	#	#	0	#	#	#	#	#	#	#	0	#	#	#	#	#	#	0	0.08356049390158359
#	#	#	#	#	#	#	#	#	#	0	#	#	#	#	#	#	0	0	#	0	0.10227531488595103
#	#	#	#	1	#	#	#	1	#	#	0	#	1	#	#	#	#	#	1	1	0.0544971034054838
#	#	#	#	#	#	1	1	0	#	#	#	0	1	0	#	1	#	1	#	0	0.13168724279835387
#	0	#	#	1	0	0	#	1	#	0	#	1	#	#	#	#	#	#	#	0	0.06754356352880661
#	#	#	#	#	0	1	1	1	#	#	#	#	#	#	#	#	1	#	#	1	0.11950274109665414
1	#	#	#	0	#	#	#	#	#	1	#	#	1	0	#	#	#	#	0	1	0.03125
1	1	0	#	#	#	1	#	#	#	1	#	#	#	#	#	#	0	#	#	0	0.401877572016461
1	#	#	#	0	#	0	0	#	#	#	1	#	#	#	#	#	#	#	1	0	0.010240000000000003
0	#	#	#	#	#	#	#	#	0	#	1	#	0	0	#	0	1	#	#	0	0.03125
1	#	0	#	#	#	#	0	#	1	0	#	#	0	0	#	0	1	#	0	0	0.05658436213991769
1	0	1	1	#	#	#	1	1	1	1	1	#	0	#	#	#	0	1	#	0	0.1
#	#	0	#	#	#	#	#	1	#	#	#	#	#	1	#	1	#	#	#	1	0.08123088727470104
#	0	0	#	0	#	1	#	#	0	#	#	0	#	#	0	#	0	#	1	0	0.0
1	#	#	1	0	#	#	#	0	#	#	#	1	1	#	#	1	0	#	#	0	1.0
#	0	0	#	#	#	#	#	0	#	#	#	1	#	1	0	#	#	#	#	1	0.03125
0	#	#	1	#	#	#	#	#	#	#	#	#	1	1	#	#	1	1	#	0	0.11602906250000002
#	1	0	#	#	#	1	#	1	0	1	0	1	#	#	0	#	#	#	#	0	0.004115226337448558
#	1	1	#	#	#	#	1	#	#	#	#	#	#	#	#	#	#	0	1	0	0.020225870265882198
#	#	#	#	#	#	#	0	1	#	0	#	#	#	#	0	#	0	0	#	0	0.21208362139917689
1	#	0	#	#	#	#	#	#	#	#	#	#	1	#	#	0	#	1	#	1	0.15601271289092586
0	#	#	#	0	#	0	#	#	#	#	#	0	1	#	#	#	1	#	#	0	0.13168724279835387
#	#	1	#	0	#	0	#	1	1	#	0	#	#	0	#	#	#	#	#	0	1.0
#	#	#	0	0	#	0	#	#	1	#	#	#	#	#	#	#	#	#	#	0	0.0972521051799771
#	1	#	#	#	1	1	0	#	#	#	0	#	#	#	#	1	0	#	#	0	0.401877572016461
0	#	#	1	#	#	#	#	#	#	#	#	0	1	1	#	#	1	1	#	0	0.512908935546875
1	#	0	#	#	#	1	#	#	#	#	#	0	#	#	0	#	#	1	#	0	0.13168724279835387
1	0	0	#	#	#	0	1	0	#	#	#	#	1	#	#	#	#	#	#	1	0.05292214940134466
0	0	#	1	1	#	0	#	1	0	#	0	#	#	#	#	#	0	#	#	1	0.0
#	#	1	#	#	0	#	#	#	#	#	#	#	1	#	#	#	0	#	#	0	0.07346494597185316
#	#	1	#	#	#	#	1	#	#	#	#	#	#	#	#	0	0	0	#	0	0.08250009529139642
#	#	#	0	0	#	#	#	#	0	#	#	0	#	#	1	#	1	#	1	0	0.095367431640625
1	#	#	#	0	#	1	0	#	1	#	#	#	1	#	1	#	1	0	#	0	0.13168724279835387
#	0	#	#	0	#	#	#	#	0	#	#	#	#	#	#	#	1	#	#	0	0.1043582467665522
#	#	1	#	#	#	#	1	#	#	1	#	#	0	#	#	#	0	#	#	0	0.09895227559841319
#	0	#	#	#	#	#	0	#	#	1	#	0	#	#	0	#	#	1	0	0	1.0
#	#	#	#	0	1	#	0	#	#	#	#	#	1	#	1	#	#	0	#	0	0.02094302882090425
#	1	1	#	#	#	0	#	#	#	#	#	0	#	1	#	#	1	#	#	1	0.10979242280002384
#	1	#	#	1	#	#	1	0	1	#	0	0	#	1	#	#	1	1	#	1	0.03125
#	#	0	1	#	#	1	#	0	#	1	#	1	1	#	#	#	0	#	#	0	0.095367431640625
#	0	#	#	0	#	#	#	#	0	#	#	#	#	#	#	#	1	#	1	0	0.1043582467665522
#	#	0	#	#	#	#	#	1	#	#	#	#	1	#	#	1	#	#	#	1	0.12646223009721802
#	#	0	0	1	#	#	#	1	0	#	0	#	#	#	#	#	#	#	0	1	1.0
#	#	1	#	1	#	0	#	#	1	1	#	#	#	1	#	#	#	#	#	1	0.02094302882090425
1	0	#	#	#	#	#	#	#	0	#	#	#	#	#	#	0	1	#	0	0	0.05292214940134466
#	#	#	#	0	#	1	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0.0726121990249135
1	#	#	0	#	0	#	#	#	#	#	#	0	1	0	#	0	#	#	#	0	0.46266436603796024
#	#	#	#	0	#	#	#	0	#	1	0	#	#	#	#	0	#	0	#	0	0.09091180653955425
1	#	#	1	#	#	#	0	#	#	1	#	1	#	1	#	#	#	#	#	0	0.03125
#	#	#	#	0	1	0	0	#	#	1	#	1	1	0	1	#	#	#	#	1	0.061865234375
0	#	0	#	0	#	#	#	0	0	#	#	#	1	#	#	#	1	0	#	0	0.3276800000000001
#	#	#	1	1	#	#	#	1	#	#	1	#	1	#	#	1	#	#	#	1	0.012558674125514407
1	#	#	#	#	#	0	0	0	#	0	#	#	#	#	#	#	0	#	#	1	0.010240000000000003
#	0	#	0	1	0	#	#	0	#	#	#	#	#	#	0	#	1	#	#	1	0.027697854756959617
1	0	0	#	#	#	0	1	0	#	#	#	#	#	#	#	#	#	#	#	1	0.06092699470458736
1	1	1	#	#	#	#	#	0	1	#	#	#	#	#	#	1	0	0	0	0	1.0
0	1	#	#	1	0	#	0	#	#	0	1	#	#	#	0	1	#	1	1	0	0.13168724279835387
#	#	1	#	#	#	#	#	#	1	#	#	#	0	#	#	#	#	0	#	0	0.09848375240851535
1	0	0	#	1	#	#	1	0	#	#	#	1	1	#	#	#	#	#	#	1	1.0
#	0	0	#	#	#	0	#	0	#	#	#	#	1	#	#	#	#	#	#	1	0.06391305182160717
#	#	#	#	0	#	1	#	#	1	0	#	#	#	#	1	#	1	0	#	0	0.0
#	#	#	#	#	#	0	1	1	#	1	1	#	#	#	#	#	#	1	#	0	0.007415771484375
1	#	#	#	#	0	1	#	#	1	1	0	#	0	#	#	#	0	#	0	0	0.07009387860082306
#	0	#	0	#	#	0	1	#	#	#	#	1	#	1	#	0	#	#	#	1	0.18593443208187066
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0	0	#	0	0.08602523614378689
#	0	#	#	0	#	1	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0.06966740954451933
1	#	#	#	#	#	0	#	#	0	#	#	#	#	#	#	0	1	#	#	0	0.040386107340619246
1	#	#	#	1	#	0	#	0	#	#	#	#	0	#	#	#	0	#	0	1	0.2373046875
1	#	1	0	1	#	#	1	0	1	#	#	#	#	0	1	#	0	1	#	1	0.0
#	1	#	#	#	0	#	0	0	0	1	#	#	#	#	#	#	#	0	#	0	0.010240000000000003
#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	#	0	#	1	#	0	0.05180568853631072
#	#	#	#	#	#	#	0	#	0	#	0	#	1	#	0	#	#	0	#	0	0.3276800000000001
#	#	#	1	0	0	#	1	#	#	0	#	1	1	#	#	1	#	#	1	0	1.0
0	1	1	0	1	#	#	#	1	0	#	1	#	1	#	#	#	#	1	1	1	0.1
1	#	#	#	#	#	#	#	#	1	#	0	#	#	1	0	1	#	#	#	1	0.002200925867886696
#	0	#	#	#	#	#	0	#	#	1	#	0	#	#	0	#	#	#	0	0	1.0
#	#	#	#	#	#	#	#	#	#	0	#	#	#	#	#	0	0	0	#	0	0.09958658297887482
#	0	#	#	0	1	#	#	#	0	#	#	#	1	#	#	#	1	#	#	0	0.20346349914002398
1	#	#	0	0	#	#	1	#	#	#	#	1	#	#	#	#	#	1	#	0	0.0013484773662551439
#	0	#	#	#	#	#	0	#	#	#	#	0	#	#	0	#	#	#	0	0	0.2535525376
#	#	0	#	#	1	#	#	0	#	#	#	#	#	#	0	#	#	#	1	1	0.02094302882090425
0	#	1	#	1	#	1	#	0	#	#	#	0	#	1	0	#	#	#	#	1	1.0
#	#	1	#	1	#	#	#	0	#	#	#	0	#	#	#	#	1	#	#	1	0.06922366952724099
#	1	#	1	0	#	#	#	#	#	0	#	1	#	#	#	0	#	#	#	0	0.1590361251087416
#	#	1	#	#	#	#	#	1	1	#	#	#	0	#	#	#	#	0	1	0	0.002757929721271342
#	0	#	#	#	0	#	#	#	1	#	#	#	0	1	#	1	#	#	1	1	0.007415771484375
#	#	#	#	#	#	#	#	#	#	#	#	1	#	1	#	1	#	#	#	1	0.10216285028842848
#	0	#	#	#	0	#	1	#	1	0	#	#	#	#	#	1	#	#	#	0	0.095367431640625
1	#	0	#	#	0	0	#	0	#	#	#	0	0	1	#	#	#	#	0	1	1.0
#	#	#	#	#	#	#	0	#	#	#	#	1	0	#	#	#	#	#	#	1	0.05555458356519046
#	#	#	#	#	#	1	#	#	#	0	#	#	#	#	#	0	#	#	#	0	0.07042962777237427
#	#	#	#	#	1	#	1	1	#	#	#	#	0	#	#	#	#	#	#	1	0.06966740954451933
0	1	#	#	1	0	#	#	0	1	#	#	#	0	#	1	#	0	#	1	1	0.0
0	#	1	0	#	#	0	0	1	#	0	1	#	#	#	#	0	#	#	#	0	0.1
#	#	#	#	#	0	#	#	0	#	1	0	0	#	0	#	#	#	#	#	0	0.2693290743429045
#	#	#	#	#	#	#	#	#	#	#	0	#	#	1	0	0	1	#	#	0	0.08356049390158359
#	#	#	#	#	0	#	0	#	#	0	#	0	#	#	#	#	#	#	0	0	0.1043582467665522
1	#	0	#	1	#	#	#	#	#	0	0	#	#	#	0	0	1	#	0	0	0.1
#	#	#	#	#	0	#	0	#	#	0	#	0	0	#	#	#	#	#	0	0	0.18593443208187066
#	#	#	#	1	1	#	#	1	#	#	#	#	#	#	#	#	#	#	#	1	0.08325328653621553
#	#	#	#	#	1	#	#	0	#	1	#	0	#	0	#	#	#	#	#	0	0.11798236980223087
#	#	#	#	#	1	#	#	0	0	1	#	0	#	0	#	#	#	1	#	0	0.06092699470458736
#	#	1	#	1	#	1	#	0	#	#	#	0	#	1	#	#	#	#	#	1	0.13168724279835387
0	#	#	0	0	#	#	#	#	#	#	#	#	1	#	#	#	1	0	#	0	0.019403791345598595
1	#	#	#	#	#	#	0	1	#	0	#	#	#	#	#	#	0	0	#	0	0.095367431640625
#	#	#	1	#	0	#	1	0	#	1	#	#	#	0	#	0	1	#	#	0	0.0
1	0	0	0	#	#	#	1	0	#	0	#	1	0	#	1	#	#	#	#	1	1.0
1	0	0	0	0	#	0	1	0	#	#	#	#	#	#	#	1	#	#	#	1	0.0
#	#	#	#	0	#	#	1	#	#	#	#	#	1	0	0	#	0	#	#	0	0.010240000000000003
#	1	#	#	#	#	#	#	#	#	#	#	#	1	#	#	0	#	0	#	0	0.07504138949927083
0	#	#	0	#	1	1	#	#	#	#	#	#	#	#	#	#	#	#	#	1	0.16529662857527172
1	#	#	#	0	#	#	0	#	#	#	#	1	#	#	#	#	#	#	#	1	0.04924846832877054
0	0	#	#	1	#	#	#	1	#	#	#	#	#	#	0	#	#	#	#	1	0.11950274109665414
#	#	0	#	#	#	#	#	1	#	#	#	#	1	#	#	#	1	#	0	1	0.5549289573066435
1	#	#	0	#	0	#	1	1	#	#	#	#	#	#	#	#	#	1	#	0	0.004115226337448558
#	#	1	#	#	#	0	#	#	#	#	1	0	1	0	#	#	#	#	1	0	0.004115226337448558
0	#	#	#	0	#	#	#	0	#	1	#	#	#	#	#	0	#	#	1	0	0.06754356352880661
#	#	#	#	0	#	0	#	0	#	1	#	#	#	#	#	0	#	#	#	0	0.07775999999999998
1	#	#	#	0	#	#	#	0	#	1	#	#	#	#	#	0	#	#	#	0	0.03125
#	1	#	#	#	#	1	#	#	#	0	#	#	1	0	1	#	0	#	#	0	0.2373046875
#	0	0	1	#	#	0	1	0	#	#	#	#	1	#	#	#	#	#	#	1	0.3276800000000001
#	#	1	#	#	#	#	#	#	1	#	#	#	0	#	#	#	#	0	0	0	0.13168724279835387
#	#	#	#	#	#	#	0	#	#	#	#	1	#	1	#	#	1	#	#	1	0.14995078952820548
#	#	0	#	0	1	#	#	#	#	1	1	#	#	#	#	0	#	#	#	1	0.03125
#	#	#	1	#	#	#	#	1	#	0	#	#	#	#	0	#	0	#	#	0	0.1043582467665522
1	#	0	#	#	0	0	#	0	#	#	0	0	0	1	#	#	#	1	#	1	0.0
#	#	#	0	0	#	#	#	#	1	#	#	#	#	#	#	#	#	0	#	0	0.06092699470458736
#	#	#	#	#	#	#	1	#	0	#	0	#	#	1	#	0	0	0	1	0	1.0
#	0	#	#	0	#	1	#	#	0	1	#	#	#	#	#	#	#	#	#	0	0.057686950493471195
#	#	#	#	1	#	0	#	0	#	0	#	#	#	#	#	#	1	#	0	1	0.07775999999999998
0	0	#	#	#	#	#	#	1	0	#	0	#	#	#	#	#	#	#	#	0	0.04158799090330928
#	#	#	#	1	#	#	#	#	#	1	#	#	#	1	#	#	#	#	0	1	0.19649623617673456
0	#	#	#	#	#	#	0	#	0	1	0	#	1	#	0	#	#	0	#	0	0.2373046875
#	0	#	#	#	#	#	0	#	#	1	#	0	#	#	#	#	#	1	0	0	0.13168724279835387
0	#	#	#	#	0	#	1	#	#	0	#	1	1	#	#	#	#	#	0	0	0.004115226337448558
#	0	#	#	0	1	#	#	#	0	0	#	1	1	#	#	#	1	#	#	0	0.1
1	#	1	#	#	#	#	#	#	0	0	0	#	#	1	#	#	1	0	#	0	0.006790123456790122
#	#	#	#	1	0	1	0	#	#	1	#	1	#	#	0	#	#	#	0	1	1.0
#	1	0	#	0	#	1	#	#	0	#	0	#	1	#	#	#	0	0	#	0	0.2373046875
1	#	#	#	0	1	#	0	#	#	#	1	1	#	#	#	#	#	0	0	1	0.03125
#	0	0	#	#	0	#	#	1	#	#	0	#	0	#	#	#	0	#	#	0	0.401877572016461
#	1	#	0	#	1	1	1	1	#	0	#	#	#	0	#	0	1	0	#	0	0.1
#	#	#	0	#	1	1	1	1	#	#	#	#	#	0	#	0	1	0	#	0	0.1
1	#	0	#	#	#	#	#	#	#	0	#	#	1	#	#	#	0	0	#	0	0.019403791345598595
#	#	0	#	#	1	#	#	#	#	#	1	1	#	#	#	0	1	#	#	1	0.03125
#	#	#	1	#	#	#	#	1	#	0	0	#	0	#	#	#	0	#	#	0	0.07775999999999998
#	#	#	#	#	0	#	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0.05784012871438846
#	0	0	#	1	#	#	#	0	#	#	#	1	1	#	#	#	#	#	1	1	0.512908935546875
1	0	1	#	1	#	1	0	#	#	1	#	#	#	#	0	#	#	#	#	0	0.0
#	#	#	#	#	#	#	#	#	#	0	0	#	0	#	#	0	#	0	#	0	0.04158799090330928
#	1	#	#	0	1	0	1	#	0	1	#	#	#	0	0	1	1	1	1	1	1.0
#	#	#	#	1	1	#	#	1	#	#	#	#	#	#	#	#	#	1	#	1	0.05555458356519046
1	#	1	0	#	#	#	1	1	#	1	1	#	0	#	1	#	#	#	0	1	0.0
#	0	1	0	#	1	0	0	1	0	#	0	#	#	#	#	0	#	0	0	0	0.1
#	1	#	#	#	#	#	#	#	1	0	#	#	#	1	#	0	0	0	#	0	0.03125
1	#	#	#	#	0	#	#	#	1	1	#	#	#	0	#	#	#	#	#	1	0.0013484773662551439
#	1	1	#	#	#	0	#	#	#	#	#	0	#	1	0	#	1	#	#	1	0.03125
#	0	#	#	#	0	1	0	0	#	0	#	0	#	#	#	#	#	#	#	1	0.03125
#	#	#	#	#	#	#	#	0	#	1	1	0	#	0	0	#	#	1	0	1	0.03125
#	0	#	#	#	#	#	0	#	#	#	#	0	1	#	0	0	0	1	0	0	0.1
#	#	#	#	0	#	#	#	0	#	1	0	#	#	#	#	0	#	#	#	0	0.04158799090330928
#	#	#	#	1	#	#	#	#	1	#	#	0	#	#	1	1	1	#	1	1	0.28462802079628785
1	0	#	#	1	#	#	#	1	#	#	0	#	0	#	#	#	#	#	#	0	0.07775999999999998
#	0	1	1	#	#	#	#	#	1	0	#	#	#	#	#	#	#	#	#	0	0.07042962777237427
#	1	#	#	#	#	1	0	#	#	#	0	#	#	1	#	#	0	#	#	0	0.0009765625
#	1	#	#	#	#	1	0	#	0	#	0	#	#	#	#	1	#	#	#	0	0.06092699470458736
0	#	1	0	#	#	0	1	1	#	0	#	#	#	#	#	#	0	#	0	0	1.0
0	1	#	#	1	#	0	0	1	#	#	#	#	#	#	#	#	1	#	#	1	1.0
#	#	#	1	#	#	0	0	#	#	0	#	1	#	0	1	0	#	#	#	0	1.0
#	1	#	1	#	#	0	0	#	1	#	#	1	#	0	1	0	#	#	#	1	1.0
#	0	#	0	1	1	#	#	#	1	#	#	1	#	1	#	#	#	#	#	1	1.0
0	1	#	0	0	#	#	1	1	1	0	0	#	#	1	#	#	#	1	#	1	0.013168724279835387
#	#	#	#	1	1	#	#	1	#	#	#	#	#	#	0	#	#	1	#	1	0.023847592523562257
#	#	#	#	1	1	#	#	1	#	#	#	#	#	#	#	0	#	1	#	1	0.056313514709472656
1	#	#	0	#	#	1	#	1	1	#	#	#	#	0	#	#	#	#	1	0	0.010240000000000003
#	0	#	0	#	0	1	0	0	#	#	0	0	#	#	#	#	#	#	#	1	0.03125
0	0	0	1	1	#	0	#	#	#	#	1	#	0	#	#	#	#	0	#	1	0.0
#	#	#	0	0	#	#	#	#	0	#	#	0	#	#	1	#	1	#	#	0	0.019403791345598595
#	#	#	1	#	#	#	0	#	#	#	0	0	#	#	#	1	#	#	#	1	0.0031404237068065523
0	#	#	#	#	#	1	#	#	#	1	1	1	#	0	1	#	1	#	#	1	0.013168724279835387
1	#	#	0	0	0	#	#	#	#	#	#	0	1	0	#	0	#	#	#	0	0.13168724279835387
#	#	0	#	0	1	#	#	#	#	1	1	#	#	#	#	#	#	#	#	1	0.013233719653374115
1	#	1	1	1	#	#	1	#	0	1	0	#	0	#	0	#	0	#	#	1	0.1
1	#	1	1	#	#	#	1	#	0	1	0	#	0	#	0	#	0	#	#	0	0.1
0	#	#	0	1	#	0	#	#	#	#	#	#	#	#	1	#	1	#	0	0	0.03125
1	0	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	1	#	#	0	0.022132674897119342
#	#	#	0	1	0	0	0	#	0	#	#	1	#	0	1	#	#	#	#	0	0.13168724279835387
#	#	#	0	1	0	0	#	1	0	#	#	1	#	0	1	#	#	#	#	0	0.0
#	1	0	#	0	#	1	#	#	#	1	#	1	#	#	#	#	0	#	1	0	1.0
#	1	#	#	#	0	1	1	1	#	#	#	#	#	#	#	#	1	#	1	1	0.13168724279835387
#	#	#	1	#	1	0	1	#	#	#	#	#	0	#	#	#	#	#	#	1	0.21208362139917689
#	#	1	#	#	#	0	1	1	1	#	#	0	0	1	#	#	#	1	#	1	1.0
#	0	#	#	1	#	#	#	0	#	#	#	1	1	#	#	0	#	#	1	1	0.07775999999999998
#	#	1	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	0	0	0	0.14012604492187505
#	#	#	#	0	0	1	1	#	#	1	0	#	1	1	#	#	#	0	0	1	0.0
0	0	1	#	#	#	#	#	#	0	1	#	#	#	#	#	#	#	#	0	1	0.0063582343481257495
#	1	#	0	0	#	0	#	#	1	#	#	#	#	#	#	#	#	#	#	0	0.014458261438686257
#	#	1	0	0	#	#	#	#	1	#	#	#	#	#	#	#	#	0	#	0	0.1590361251087416
#	0	#	#	0	#	#	0	#	#	1	0	#	1	#	#	#	#	1	#	0	0.0
0	#	1	1	#	0	#	1	#	#	0	#	#	#	1	0	#	#	#	#	1	0.0
0	#	#	#	#	#	#	0	#	#	0	1	#	#	#	1	#	1	#	0	0	0.13168724279835387
#	1	#	#	#	1	1	0	#	#	#	0	#	#	#	#	1	0	#	1	0	1.0
1	0	0	1	#	#	#	#	#	0	0	#	#	0	#	#	#	1	#	#	0	1.0
1	0	#	#	#	#	#	#	#	0	#	1	#	0	#	#	#	1	#	#	0	0.13168724279835387
1	#	#	1	0	#	#	0	#	#	#	#	1	#	#	0	1	#	#	#	0	0.03125
0	#	0	#	1	#	0	0	1	#	#	#	#	#	#	#	#	#	0	0	1	1.0
0	#	#	#	#	#	#	0	#	0	#	0	#	1	#	0	#	#	0	1	0	0.03125
#	#	#	#	#	#	#	0	#	0	#	0	#	1	#	0	#	#	0	1	0	0.13168724279835387
#	0	#	#	1	0	#	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0.07042962777237427
#	#	#	0	1	#	#	#	#	#	#	#	1	#	#	#	#	#	#	#	1	0.09895227559841319
#	#	#	#	0	#	#	#	#	0	1	#	#	#	0	#	#	1	#	#	1	0.13168724279835387
#	#	#	0	0	1	#	#	0	#	1	#	0	#	#	#	0	#	#	#	0	0.07775999999999998
1	#	#	#	1	#	#	#	0	#	#	#	1	0	#	#	#	0	#	#	1	0.0
#	#	#	1	#	#	0	0	#	#	#	#	#	0	0	#	#	#	#	0	1	0.0003200000000000001
0	#	#	#	0	#	1	0	#	0	#	#	#	#	#	1	#	#	0	#	0	0.13168724279835387
#	#	#	0	0	#	#	#	#	#	#	#	#	1	0	#	0	#	0	0	0	0.3276800000000001
#	#	0	0	1	#	#	#	#	#	#	0	#	#	#	#	#	1	#	#	1	0.20346349914002398
#	#	1	#	1	#	1	#	0	#	0	#	0	0	#	0	#	#	#	#	1	0.0
#	#	#	0	#	#	#	#	0	0	#	#	0	#	#	1	0	1	#	#	0	0.0
#	#	#	#	1	#	#	#	#	#	#	#	0	#	1	#	#	1	#	#	1	0.1134276198236865
#	#	1	#	1	0	1	#	#	#	#	#	0	#	1	1	#	#	#	#	1	1.0
0	1	#	1	#	#	1	#	#	#	0	0	1	#	#	#	#	#	#	#	0	0.03125
1	1	0	#	#	#	1	#	#	#	1	#	#	#	#	#	#	0	0	#	0	0.2373046875
#	1	0	#	0	#	1	#	#	#	1	#	1	#	#	#	#	0	#	#	1	0.004115226337448558
0	#	1	0	#	#	0	1	1	#	0	#	#	#	0	#	#	0	#	0	0	1.0
